operator_id,in,out,total_calls,outbound_share,missed_rate,avg_in_wait_time,role,days_active,daily_outbound_avg,is_inefficient,is_inefficient_refined
906410,232,19,251,0.07569721115537849,0.14705882352941177,25.708812910945266,Inbound,30,0.6333333333333333,False,False
906412,26,315,341,0.9237536656891495,0.13333333333333333,15.073333333333332,Outbound,30,10.5,False,False
906416,5,77,82,0.9390243902439024,0.0,16.6,Outbound,18,4.277777777777778,False,False
906418,4,4,8,0.5,0.0,15.0,Mixed,4,1.0,True,False
906420,5,29,34,0.8529411764705882,0.0,11.0,Outbound,9,3.2222222222222223,True,True
906680,195,160,355,0.4507042253521127,0.03508771929824561,36.67047131718184,Mixed,60,2.6666666666666665,True,True
906866,0,655,655,1.0,0.0,0.0,Outbound,15,43.666666666666664,False,False
907174,9,2524,2533,0.9964469009080142,0.0,65.1875,Outbound,51,49.490196078431374,False,False
907178,3,174,177,0.9830508474576272,0.0,24.5,Outbound,35,4.9714285714285715,False,False
907180,0,74,74,1.0,0.0,0.0,Outbound,20,3.7,False,False
907182,65,230,295,0.7796610169491526,0.0,10.050980392156863,Outbound,50,4.6,False,False
907224,48,299,347,0.861671469740634,0.0,22.759848484848483,Outbound,57,5.245614035087719,False,False
907440,6,167,173,0.9653179190751445,0.0,23.833333333333332,Outbound,46,3.630434782608696,False,False
907442,0,89,89,1.0,0.0,0.0,Outbound,32,2.78125,True,True
907502,242,0,242,0.0,0.03333333333333333,20.537142857142857,Inbound,58,0.0,False,False
907504,5,25,30,0.8333333333333334,0.0,23.375,Outbound,10,2.5,True,True
907618,1,0,1,0.0,0.0,35.0,Inbound,1,0.0,False,False
907952,51,179,230,0.7782608695652173,0.05555555555555555,20.82638888888889,Outbound,57,3.1403508771929824,True,True
907964,17,60,77,0.7792207792207793,0.0,16.099999999999998,Outbound,25,2.4,True,True
907970,16,166,182,0.9120879120879121,0.0,17.75,Outbound,50,3.32,True,True
907972,5,8,13,0.6153846153846154,0.0,13.0,Mixed,7,1.1428571428571428,True,True
907974,3,0,3,0.0,0.0,9.666666666666666,Inbound,3,0.0,False,False
907982,66,87,153,0.5686274509803921,0.02857142857142857,22.81547619047619,Mixed,47,1.851063829787234,True,True
907986,1,447,448,0.9977678571428571,0.0,20.0,Outbound,43,10.395348837209303,False,False
907994,39,104,143,0.7272727272727273,0.0,19.12962962962963,Outbound,42,2.4761904761904763,True,True
907998,0,2,2,1.0,0.0,0.0,Outbound,1,2.0,True,False
908002,6,16,22,0.7272727272727273,0.0,15.875,Outbound,8,2.0,True,True
